ds,trend,Worst Case,Best Case,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,Most Likely Case
2014-02-11,5.867992202070385e-05,-4.2886961589416455,6.148849298513226,5.867992202070385e-05,5.867992202070385e-05,0.5187328287819076,0.5187328287819076,0.5187328287819076,0.06824059775255696,0.06824059775255696,0.06824059775255696,0.4504922310293506,0.4504922310293506,0.4504922310293506,0.0,0.0,0.0,0.5187915087039283
2014-02-12,0.00013053370028686512,-4.687636891612285,6.137418907367935,0.00013053370028686512,0.00013053370028686512,0.7749944849745729,0.7749944849745729,0.7749944849745729,0.33441804872922953,0.33441804872922953,0.33441804872922953,0.4405764362453433,0.4405764362453433,0.4405764362453433,0.0,0.0,0.0,0.7751250186748597
2014-02-13,0.00020238747855302642,-4.941593978783708,6.097949631832453,0.00020238747855302642,0.00020238747855302642,0.45637005765055666,0.45637005765055666,0.45637005765055666,0.03125730643575537,0.03125730643575537,0.03125730643575537,0.42511275121480135,0.42511275121480135,0.42511275121480135,0.0,0.0,0.0,0.45657244512910966
2014-02-14,0.0002742412568191877,-4.613676196548625,6.029209851579195,0.0002742412568191877,0.0002742412568191877,0.47578135880285993,0.47578135880285993,0.47578135880285993,0.07173634939815206,0.07173634939815206,0.07173634939815206,0.4040450094047079,0.4040450094047079,0.4040450094047079,0.0,0.0,0.0,0.4760556000596791
2014-02-18,0.0005616563698838328,-4.98388469776201,6.204597558835301,0.0005616563698838328,0.0005616563698838328,0.33358656377057044,0.33358656377057044,0.33358656377057044,0.06824059775268176,0.06824059775268176,0.06824059775268176,0.2653459660178887,0.2653459660178887,0.2653459660178887,0.0,0.0,0.0,0.33414822014045426
2014-02-19,0.0006335101481499939,-5.05034903854878,5.619132146081432,0.0006335101481499939,0.0006335101481499939,0.5525977659210026,0.5525977659210026,0.5525977659210026,0.3344180487293575,0.3344180487293575,0.3344180487293575,0.21817971719164514,0.21817971719164514,0.21817971719164514,0.0,0.0,0.0,0.5532312760691526
2014-02-20,0.0007053639264161552,-5.2274633734786455,5.750018965113668,0.0007053639264161552,0.0007053639264161552,0.1980051041738115,0.1980051041738115,0.1980051041738115,0.031257306435894354,0.031257306435894354,0.031257306435894354,0.1667477977379172,0.1667477977379172,0.1667477977379172,0.0,0.0,0.0,0.19871046810022766
2014-02-21,0.0007772177046823165,-5.043087214653398,5.304621810209752,0.0007772177046823165,0.0007772177046823165,0.18328793832878384,0.18328793832878384,0.18328793832878384,0.07173634939819111,0.07173634939819111,0.07173634939819111,0.11155158893059276,0.11155158893059276,0.11155158893059276,0.0,0.0,0.0,0.18406515603346615
2014-02-24,0.0009927790394808002,-5.92324959542097,4.7198628925191235,0.0009927790394808002,0.0009927790394808002,-0.3560805816742465,-0.3560805816742465,-0.3560805816742465,-0.28548255314688387,-0.28548255314688387,-0.28548255314688387,-0.07059802852736262,-0.07059802852736262,-0.07059802852736262,0.0,0.0,0.0,-0.3550878026347657
2014-02-25,0.0010646328177469615,-5.059452517721356,5.928679255379699,0.0010646328177469615,0.0010646328177469615,-0.06630410094589685,-0.06630410094589685,-0.06630410094589685,0.06824059775350451,0.06824059775350451,0.06824059775350451,-0.13454469869940136,-0.13454469869940136,-0.13454469869940136,0.0,0.0,0.0,-0.06523946812814989
