ds,trend,Worst Case,Best Case,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,Most Likely Case
2014-02-11,-0.20689844789565182,-3.1699007339690137,2.836633177316628,-0.20689844789565182,-0.20689844789565182,-0.054080979322305205,-0.054080979322305205,-0.054080979322305205,0.19250495263744505,0.19250495263744505,0.19250495263744505,-0.24658593195975026,-0.24658593195975026,-0.24658593195975026,0.0,0.0,0.0,-0.260979427217957
2014-02-12,-0.20683502025787354,-3.0112756342822102,2.9191948413544173,-0.20683502025787354,-0.20683502025787354,0.15449148477333802,0.15449148477333802,0.15449148477333802,0.37693082605081696,0.37693082605081696,0.37693082605081696,-0.22243934127747897,-0.22243934127747897,-0.22243934127747897,0.0,0.0,0.0,-0.05234353548453552
2014-02-13,-0.20677159262009528,-3.2814618159273397,2.6920260188865925,-0.20677159262009528,-0.20677159262009528,-0.03235659344368946,-0.03235659344368946,-0.03235659344368946,0.16151922854490697,0.16151922854490697,0.16151922854490697,-0.19387582198859643,-0.19387582198859643,-0.19387582198859643,0.0,0.0,0.0,-0.23912818606378475
2014-02-14,-0.2067081649823171,-3.1891761264729115,2.8314621748773754,-0.2067081649823171,-0.2067081649823171,0.07245577481789814,0.07245577481789814,0.07245577481789814,0.23419569133884446,0.23419569133884446,0.23419569133884446,-0.16173991652094633,-0.16173991652094633,-0.16173991652094633,0.0,0.0,0.0,-0.13425239016441895
2014-02-18,-0.20645445443120417,-3.017180402666601,3.0289762364920834,-0.20645445443120417,-0.20645445443120417,0.17490456738214785,0.17490456738214785,0.17490456738214785,0.19250495263732176,0.19250495263732176,0.19250495263732176,-0.01760038525517389,-0.01760038525517389,-0.01760038525517389,0.0,0.0,0.0,-0.03154988704905631
2014-02-19,-0.2063910267934259,-2.950748888044062,3.1060570557255534,-0.2063910267934259,-0.2063910267934259,0.3938261654525454,0.3938261654525454,0.3938261654525454,0.37693082605089173,0.37693082605089173,0.37693082605089173,0.016895339401653678,0.016895339401653678,0.016895339401653678,0.0,0.0,0.0,0.18743513865911948
2014-02-20,-0.20632759915564766,-3.2671390585500726,2.8558364197946564,-0.20632759915564766,-0.20632759915564766,0.21012948776629006,0.21012948776629006,0.21012948776629006,0.16151922854489004,0.16151922854489004,0.16151922854489004,0.04861025922140004,0.04861025922140004,0.04861025922140004,0.0,0.0,0.0,0.003801888610642401
2014-02-21,-0.20626417151786947,-2.940418974820288,2.8953849625286097,-0.20626417151786947,-0.20626417151786947,0.31074926299820005,0.31074926299820005,0.31074926299820005,0.23419569133929366,0.23419569133929366,0.23419569133929366,0.07655357165890635,0.07655357165890635,0.07655357165890635,0.0,0.0,0.0,0.10448509148033058
2014-02-24,-0.20607388860453474,-2.9315229676655084,2.8096396412966107,-0.20607388860453474,-0.20607388860453474,0.1473533445629682,0.1473533445629682,0.1473533445629682,0.017868291965578292,0.017868291965578292,0.017868291965578292,0.1294850525973899,0.1294850525973899,0.1294850525973899,0.0,0.0,0.0,-0.05872054404156654
2014-02-25,-0.2060104609667565,-2.6540625443142702,2.9849944135991606,-0.2060104609667565,-0.2060104609667565,0.3272878787486856,0.3272878787486856,0.3272878787486856,0.19250495263793163,0.19250495263793163,0.19250495263793163,0.13478292611075393,0.13478292611075393,0.13478292611075393,0.0,0.0,0.0,0.1212774177819291
