ds,trend,Worst Case,Best Case,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,Most Likely Case
2014-02-11,-0.03588949329941031,-4.194215310236496,4.960966082782738,-0.03588949329941031,-0.03588949329941031,0.3177535534784491,0.3177535534784491,0.3177535534784491,0.09677722864978543,0.09677722864978543,0.09677722864978543,0.22097632482866367,0.22097632482866367,0.22097632482866367,0.0,0.0,0.0,0.28186406017903876
2014-02-12,-0.035792332265625,-4.081410855503067,4.638126742168796,-0.035792332265625,-0.035792332265625,0.28009890238808394,0.28009890238808394,0.28009890238808394,0.12787717971443865,0.12787717971443865,0.12787717971443865,0.1522217226736453,0.1522217226736453,0.1522217226736453,0.0,0.0,0.0,0.24430657012245893
2014-02-13,-0.035695171231839684,-4.250260014674525,4.518595159481913,-0.035695171231839684,-0.035695171231839684,0.16294226393958197,0.16294226393958197,0.16294226393958197,0.0855800127687094,0.0855800127687094,0.0855800127687094,0.07736225117087259,0.07736225117087259,0.07736225117087259,0.0,0.0,0.0,0.1272470927077423
2014-02-14,-0.03559801019805437,-4.802196092906416,4.3038261423555095,-0.03559801019805437,-0.03559801019805437,-0.1679369728472539,-0.1679369728472539,-0.1679369728472539,-0.1660790937931737,-0.1660790937931737,-0.1660790937931737,-0.0018578790540802086,-0.0018578790540802086,-0.0018578790540802086,0.0,0.0,0.0,-0.20353498304530826
2014-02-18,-0.035209366062913125,-4.86240532781968,4.1661162881991,-0.035209366062913125,-0.035209366062913125,-0.22920525409957793,-0.22920525409957793,-0.22920525409957793,0.09677722864994999,0.09677722864994999,0.09677722864994999,-0.3259824827495279,-0.3259824827495279,-0.3259824827495279,0.0,0.0,0.0,-0.26441462016249107
2014-02-19,-0.03511220502912781,-4.553822306226501,4.263370616690719,-0.03511220502912781,-0.03511220502912781,-0.2720885321688129,-0.2720885321688129,-0.2720885321688129,0.12787717971437035,0.12787717971437035,0.12787717971437035,-0.39996571188318325,-0.39996571188318325,-0.39996571188318325,0.0,0.0,0.0,-0.3072007371979407
2014-02-20,-0.0350150439953425,-4.731651007021872,3.705970379419251,-0.0350150439953425,-0.0350150439953425,-0.3823276986796585,-0.3823276986796585,-0.3823276986796585,0.08558001276846407,0.08558001276846407,0.08558001276846407,-0.46790771144812254,-0.46790771144812254,-0.46790771144812254,0.0,0.0,0.0,-0.417342742675001
2014-02-21,-0.034917882961557185,-5.47249180717407,3.263813594486547,-0.034917882961557185,-0.034917882961557185,-0.6945397727719627,-0.6945397727719627,-0.6945397727719627,-0.1660790937930572,-0.1660790937930572,-0.1660790937930572,-0.5284606789789054,-0.5284606789789054,-0.5284606789789054,0.0,0.0,0.0,-0.7294576557335198
2014-02-24,-0.034626399860201246,-5.4006719090786985,3.273414364029375,-0.034626399860201246,-0.034626399860201246,-0.6553584433092795,-0.6553584433092795,-0.6553584433092795,6.406243192638874e-05,6.406243192638874e-05,6.406243192638874e-05,-0.655422505741206,-0.655422505741206,-0.655422505741206,0.0,0.0,0.0,-0.6899848431694807
2014-02-25,-0.03452923882641593,-4.939653681977717,3.5368356362006113,-0.03452923882641593,-0.03452923882641593,-0.5804474487806105,-0.5804474487806105,-0.5804474487806105,0.09677722864978312,0.09677722864978312,0.09677722864978312,-0.6772246774303936,-0.6772246774303936,-0.6772246774303936,0.0,0.0,0.0,-0.6149766876070264
