ds,trend,Worst Case,Best Case,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,Most Likely Case
2014-02-11,0.048892641622831245,-3.798247884256675,4.560436313190603,0.048892641622831245,0.048892641622831245,0.089033646807553,0.089033646807553,0.089033646807553,-0.07044701419541428,-0.07044701419541428,-0.07044701419541428,0.1594806610029673,0.1594806610029673,0.1594806610029673,0.0,0.0,0.0,0.13792628843038424
2014-02-12,0.04895839245730591,-3.8523554522524255,4.378356636843312,0.04895839245730591,0.04895839245730591,0.06039906628688799,0.06039906628688799,0.06039906628688799,-0.08877542324766341,-0.08877542324766341,-0.08877542324766341,0.1491744895345514,0.1491744895345514,0.1491744895345514,0.0,0.0,0.0,0.10935745874419389
2014-02-13,0.04902414329178057,-3.792996877142579,4.44214114380399,0.04902414329178057,0.04902414329178057,0.3282822114564393,0.3282822114564393,0.3282822114564393,0.19196264369502425,0.19196264369502425,0.19196264369502425,0.13631956776141504,0.13631956776141504,0.13631956776141504,0.0,0.0,0.0,0.3773063547482199
2014-02-14,0.04908989412625524,-4.334716553971295,4.0337937087673845,0.04908989412625524,0.04908989412625524,0.05412558872109208,0.05412558872109208,0.05412558872109208,-0.06657294090761147,-0.06657294090761147,-0.06657294090761147,0.12069852962870356,0.12069852962870356,0.12069852962870356,0.0,0.0,0.0,0.10321548284734731
2014-02-18,0.0493528974641539,-4.174860944697385,4.270260108629167,0.0493528974641539,0.0493528974641539,-0.04305658719358203,-0.04305658719358203,-0.04305658719358203,-0.07044701419524158,-0.07044701419524158,-0.07044701419524158,0.027390427001659556,0.027390427001659556,0.027390427001659556,0.0,0.0,0.0,0.00629631027057187
2014-02-19,0.04941864829862856,-4.286073805826609,4.144359407572334,0.04941864829862856,0.04941864829862856,-0.09276501310165339,-0.09276501310165339,-0.09276501310165339,-0.08877542324754274,-0.08877542324754274,-0.08877542324754274,-0.003989589854110642,-0.003989589854110642,-0.003989589854110642,0.0,0.0,0.0,-0.043346364803024826
2014-02-20,0.04948439913310323,-3.8034697397335884,4.149506605195651,0.04948439913310323,0.04948439913310323,0.15346197684245114,0.15346197684245114,0.15346197684245114,0.19196264369520197,0.19196264369520197,0.19196264369520197,-0.03850066685275082,-0.03850066685275082,-0.03850066685275082,0.0,0.0,0.0,0.20294637597555437
2014-02-21,0.049550149967577894,-4.237493416483649,4.15186434931262,0.049550149967577894,0.049550149967577894,-0.14253647200551625,-0.14253647200551625,-0.14253647200551625,-0.06657294090743825,-0.06657294090743825,-0.06657294090743825,-0.075963531098078,-0.075963531098078,-0.075963531098078,0.0,0.0,0.0,-0.09298632203793836
2014-02-24,0.049747402471001886,-4.8293389281179415,3.7005948983999497,0.049747402471001886,0.049747402471001886,-0.3701950419406246,-0.3701950419406246,-0.3701950419406246,-0.16717933605745572,-0.16717933605745572,-0.16717933605745572,-0.20301570588316886,-0.20301570588316886,-0.20301570588316886,0.0,0.0,0.0,-0.3204476394696227
2014-02-25,0.04981315330547655,-4.390394936420555,4.039465970441561,0.04981315330547655,0.04981315330547655,-0.31927298715684005,-0.31927298715684005,-0.31927298715684005,-0.07044701419548538,-0.07044701419548538,-0.07044701419548538,-0.2488259729613547,-0.2488259729613547,-0.2488259729613547,0.0,0.0,0.0,-0.2694598338513635
2014-02-26,0.04987890413995122,-4.544240811863293,3.690811811398362,0.04987890413995122,0.04987890413995122,-0.3842354350448596,-0.3842354350448596,-0.3842354350448596,-0.08877542324742206,-0.08877542324742206,-0.08877542324742206,-0.29546001179743747,-0.29546001179743747,-0.29546001179743747,0.0,0.0,0.0,-0.33435653090490836
2014-02-27,0.049944654974425885,-4.752018730235934,3.767290710358016,0.049944654974425885,0.049944654974425885,-0.15031211110250445,-0.15031211110250445,-0.15031211110250445,0.19196264369549582,0.19196264369549582,0.19196264369549582,-0.3422747547980003,-0.3422747547980003,-0.3422747547980003,0.0,0.0,0.0,-0.10036745612807857
2014-02-28,0.05001040580890055,-4.400948805193183,3.8869225787144797,0.05001040580890055,0.05001040580890055,-0.4551485527357855,-0.4551485527357855,-0.4551485527357855,-0.06657294090732749,-0.06657294090732749,-0.06657294090732749,-0.388575611828458,-0.388575611828458,-0.388575611828458,0.0,0.0,0.0,-0.405138146926885
2014-03-03,0.05020765831232454,-4.895075307513405,3.4152796834802364,0.05020765831232454,0.05020765831232454,-0.6841467420540251,-0.6841467420540251,-0.6841467420540251,-0.16717933605667457,-0.16717933605667457,-0.16717933605667457,-0.5169674059973506,-0.5169674059973506,-0.5169674059973506,0.0,0.0,0.0,-0.6339390837417006
2014-03-04,0.0502734091467992,-4.668438329157665,3.7328271424152524,0.0502734091467992,0.0502734091467992,-0.6241825963218475,-0.6241825963218475,-0.6241825963218475,-0.07044701419511064,-0.07044701419511064,-0.07044701419511064,-0.5537355821267369,-0.5537355821267369,-0.5537355821267369,0.0,0.0,0.0,-0.5739091871750482
2014-03-05,0.05033915998127387,-4.859539544106648,3.7172218781013022,0.05033915998127387,0.05033915998127387,-0.6750369180693191,-0.6750369180693191,-0.6750369180693191,-0.08877542324760639,-0.08877542324760639,-0.08877542324760639,-0.5862614948217126,-0.5862614948217126,-0.5862614948217126,0.0,0.0,0.0,-0.6246977580880452
