ds,trend,Worst Case,Best Case,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,Most Likely Case
2014-02-11,0.1082091259573558,-2.6798644975573866,3.2549101909937876,0.1082091259573558,0.1082091259573558,0.1986839505604934,0.1986839505604934,0.1986839505604934,-0.02466187415549378,-0.02466187415549378,-0.02466187415549378,0.2233458247159872,0.2233458247159872,0.2233458247159872,0.0,0.0,0.0,0.3068930765178492
2014-02-12,0.10824573568359375,-2.743343928685848,3.5765925227926765,0.10824573568359375,0.10824573568359375,0.2587620933746269,0.2587620933746269,0.2587620933746269,0.039146787537876926,0.039146787537876926,0.039146787537876926,0.21961530583675,0.21961530583675,0.21961530583675,0.0,0.0,0.0,0.36700782905822066
2014-02-13,0.10828234540983171,-2.7894814569689808,3.564798665120102,0.10828234540983171,0.10828234540983171,0.1494158705278614,0.1494158705278614,0.1494158705278614,-0.06342457593842203,-0.06342457593842203,-0.06342457593842203,0.21284044646628344,0.21284044646628344,0.21284044646628344,0.0,0.0,0.0,0.2576982159376931
2014-02-14,0.10831895513606969,-2.888245564559577,3.3580109996034353,0.10831895513606969,0.10831895513606969,0.17184640670379953,0.17184640670379953,0.17184640670379953,-0.031049694283629796,-0.031049694283629796,-0.031049694283629796,0.20289610098742933,0.20289610098742933,0.20289610098742933,0.0,0.0,0.0,0.28016536183986923
2014-02-18,0.10846539404102158,-2.894019345069238,3.417489766826164,0.10846539404102158,0.10846539404102158,0.10600624919418675,0.10600624919418675,0.10600624919418675,-0.024661874155351152,-0.024661874155351152,-0.024661874155351152,0.13066812334953792,0.13066812334953792,0.13066812334953792,0.0,0.0,0.0,0.21447164323520834
2014-02-19,0.10850200376725953,-2.842547274721288,3.289172498252714,0.10850200376725953,0.10850200376725953,0.14394496617237515,0.14394496617237515,0.14394496617237515,0.03914678753795881,0.03914678753795881,0.03914678753795881,0.10479817863441633,0.10479817863441633,0.10479817863441633,0.0,0.0,0.0,0.25244696993963467
2014-02-20,0.1085386134934975,-3.084975197406271,3.203973436825892,0.1085386134934975,0.1085386134934975,0.012704761267142898,0.012704761267142898,0.012704761267142898,-0.06342457593814964,-0.06342457593814964,-0.06342457593814964,0.07612933720529254,0.07612933720529254,0.07612933720529254,0.0,0.0,0.0,0.1212433747606404
2014-02-21,0.10857522321973548,-3.144966515353665,3.2600402859464497,0.10857522321973548,0.10857522321973548,0.01387822890170438,0.01387822890170438,0.01387822890170438,-0.031049694283827915,-0.031049694283827915,-0.031049694283827915,0.04492792318553229,0.04492792318553229,0.04492792318553229,0.0,0.0,0.0,0.12245345212143986
2014-02-24,0.10868505239844939,-3.2699781408136976,2.8725216186481384,0.10868505239844939,0.10868505239844939,-0.33210389593569106,-0.33210389593569106,-0.33210389593569106,-0.2717035075883029,-0.2717035075883029,-0.2717035075883029,-0.060400388347388145,-0.060400388347388145,-0.060400388347388145,0.0,0.0,0.0,-0.22341884353724167
2014-02-25,0.10872166212468737,-3.3856304824784735,2.9437913483293072,0.10872166212468737,0.10872166212468737,-0.12268839234485901,-0.12268839234485901,-0.12268839234485901,-0.02466187415495856,-0.02466187415495856,-0.02466187415495856,-0.09802651818990046,-0.09802651818990046,-0.09802651818990046,0.0,0.0,0.0,-0.013966730220171641
2014-02-26,0.10875827185092532,-3.0979293001225523,3.068065567187989,0.10875827185092532,0.10875827185092532,-0.09697469778168959,-0.09697469778168959,-0.09697469778168959,0.03914678753804069,0.03914678753804069,0.03914678753804069,-0.13612148531973028,-0.13612148531973028,-0.13612148531973028,0.0,0.0,0.0,0.011783574069235733
2014-02-27,0.10879488157716329,-3.053248195473799,3.0360817302001273,0.10879488157716329,0.10879488157716329,-0.2375967209718813,-0.2375967209718813,-0.2375967209718813,-0.06342457593752596,-0.06342457593752596,-0.06342457593752596,-0.17417214503435535,-0.17417214503435535,-0.17417214503435535,0.0,0.0,0.0,-0.128801839394718
2014-02-28,0.10883149130340126,-3.202161959223944,2.801836724640595,0.10883149130340126,0.10883149130340126,-0.2427015165727243,-0.2427015165727243,-0.2427015165727243,-0.031049694283533682,-0.031049694283533682,-0.031049694283533682,-0.21165182228919063,-0.21165182228919063,-0.21165182228919063,0.0,0.0,0.0,-0.133870025269323
2014-03-03,0.10894132048211518,-3.6963311033926733,2.5095584668823174,0.10894132048211518,0.10894132048211518,-0.5871070070347858,-0.5871070070347858,-0.5871070070347858,-0.27170350758814765,-0.27170350758814765,-0.27170350758814765,-0.31540349944663815,-0.31540349944663815,-0.31540349944663815,0.0,0.0,0.0,-0.4781656865526706
2014-03-04,0.10897793020835315,-3.2804372848438543,2.705162658372968,0.10897793020835315,0.10897793020835315,-0.3700718757704108,-0.3700718757704108,-0.3700718757704108,-0.02466187415561535,-0.02466187415561535,-0.02466187415561535,-0.3454100016147954,-0.3454100016147954,-0.3454100016147954,0.0,0.0,0.0,-0.2610939455620576
2014-03-05,0.1090145399345911,-3.2505694463243247,2.619216228849879,0.1090145399345911,0.1090145399345911,-0.33321060504697375,-0.33321060504697375,-0.33321060504697375,0.0391467875377381,0.0391467875377381,0.0391467875377381,-0.37235739258471184,-0.37235739258471184,-0.37235739258471184,0.0,0.0,0.0,-0.22419606511238266
2014-03-06,0.1090511496608291,-3.3553797226326996,2.8642475033993042,0.1090511496608291,0.1090511496608291,-0.4592693690600685,-0.4592693690600685,-0.4592693690600685,-0.06342457593828926,-0.06342457593828926,-0.06342457593828926,-0.3958447931217792,-0.3958447931217792,-0.3958447931217792,0.0,0.0,0.0,-0.35021821939923936
2014-03-07,0.10908775938706705,-3.3059658350707,2.5200502128603657,0.10908775938706705,0.10908775938706705,-0.4465732000320246,-0.4465732000320246,-0.4465732000320246,-0.031049694283239466,-0.031049694283239466,-0.031049694283239466,-0.4155235057487851,-0.4155235057487851,-0.4155235057487851,0.0,0.0,0.0,-0.33748544064495756
2014-03-10,0.10919758856578096,-3.584727696230111,2.5313958243376113,0.10919758856578096,0.10919758856578096,-0.7208372483628753,-0.7208372483628753,-0.7208372483628753,-0.27170350758799233,-0.27170350758799233,-0.27170350758799233,-0.449133740774883,-0.449133740774883,-0.449133740774883,0.0,0.0,0.0,-0.6116396597970943
2014-03-11,0.10923419829201894,-3.2354753739806585,2.6794428919815827,0.10923419829201894,0.10923419829201894,-0.476001218912212,-0.476001218912212,-0.476001218912212,-0.02466187415522276,-0.02466187415522276,-0.02466187415522276,-0.45133934475698917,-0.45133934475698917,-0.45133934475698917,0.0,0.0,0.0,-0.36676702062019306
2014-03-12,0.10927080801825689,-3.5576900623378505,2.676312963657355,0.10927080801825689,0.10927080801825689,-0.4098144025789822,-0.4098144025789822,-0.4098144025789822,0.03914678753781998,0.03914678753781998,0.03914678753781998,-0.4489611901168022,-0.4489611901168022,-0.4489611901168022,0.0,0.0,0.0,-0.3005435945607253
2014-03-13,0.10930741774449489,-3.4103150444702854,2.563542261474761,0.10930741774449489,0.10930741774449489,-0.5054797251869902,-0.5054797251869902,-0.5054797251869902,-0.06342457593766558,-0.06342457593766558,-0.06342457593766558,-0.4420551492493246,-0.4420551492493246,-0.4420551492493246,0.0,0.0,0.0,-0.3961723074424954
2014-03-14,0.10934402747073284,-3.420319715310256,2.8996649734024076,0.10934402747073284,0.10934402747073284,-0.461795768416065,-0.461795768416065,-0.461795768416065,-0.03104969428345231,-0.03104969428345231,-0.03104969428345231,-0.43074607413261273,-0.43074607413261273,-0.43074607413261273,0.0,0.0,0.0,-0.35245174094533216
2014-03-17,0.10945385664944675,-3.5254832460232586,2.761519804468577,0.10945385664944675,0.10945385664944675,-0.644304281124465,-0.644304281124465,-0.644304281124465,-0.2717035075880618,-0.2717035075880618,-0.2717035075880618,-0.3726007735364033,-0.3726007735364033,-0.3726007735364033,0.0,0.0,0.0,-0.5348504244750183
2014-03-18,0.10949046637568473,-3.6818234764275513,2.816726850591829,0.10949046637568473,0.10949046637568473,-0.3708194600462033,-0.3708194600462033,-0.3708194600462033,-0.024661874155080084,-0.024661874155080084,-0.024661874155080084,-0.34615758589112317,-0.34615758589112317,-0.34615758589112317,0.0,0.0,0.0,-0.2613289936705186
2014-03-19,0.10952707610192268,-3.3926328227074345,2.866336966264305,0.10952707610192268,0.10952707610192268,-0.27765699862842647,-0.27765699862842647,-0.27765699862842647,0.03914678753790186,0.03914678753790186,0.03914678753790186,-0.3168037861663283,-0.3168037861663283,-0.3168037861663283,0.0,0.0,0.0,-0.16812992252650377
2014-03-20,0.10956368582816067,-3.4276990787431627,2.9446663061393448,0.10956368582816067,0.10956368582816067,-0.3483877953844543,-0.3483877953844543,-0.3483877953844543,-0.06342457593755975,-0.06342457593755975,-0.06342457593755975,-0.2849632194468945,-0.2849632194468945,-0.2849632194468945,0.0,0.0,0.0,-0.23882410955629363
