horizon,mse,rmse,mae,mdape,smape,coverage
51 days,18.90977315128546,4.348536897772107,2.8897464511191155,0.9935895992360808,1.714386952626431,0.5367157183462813
52 days,18.93160322541249,4.35104622193473,2.8918646027297443,0.9936204911553581,1.714599942290681,0.5367491308854634
53 days,18.95266557800877,4.353465927052694,2.8939060441421316,0.9934857551264945,1.7147898756529738,0.536742137563309
54 days,18.975416256302367,4.356078081979519,2.896199618317794,0.9935969393187888,1.7149228809016608,0.5366390508145148
55 days,18.998142811976365,4.358685904257884,2.898487334870653,0.993629503484907,1.7150743684866927,0.5365890558810135
56 days,19.02004317625985,4.36119744752056,2.9008365641291904,0.9936793419394283,1.7152722620277683,0.5365637433308549
57 days,19.042611306466867,4.3637840581846925,2.903173691683965,0.993825454231059,1.7154422694995364,0.5365485036216288
58 days,19.067033565861838,4.36658145073029,2.9058718837784996,0.9938675582591239,1.7156460276005558,0.5363417051169879
59 days,19.0926433552155,4.369512942561848,2.908596405341865,0.9938722911856748,1.7158231998342461,0.5359785703888236
60 days,19.118820939222122,4.372507397274717,2.9113870741291668,0.9938587005296637,1.7160265678896993,0.5357433875548911
61 days,19.147371443058937,4.375770954135847,2.9143077591523934,0.9938666286971822,1.7161907739146036,0.5355998949447606
62 days,19.174719504463447,4.378894781159219,2.917115006158871,0.9938587005296637,1.7161739911060216,0.5349825625284645
63 days,19.20070751331776,4.3818611928400655,2.9199325251184582,0.9938666286971822,1.7162757029359663,0.5346451166855816
64 days,19.224565817300874,4.384582741527508,2.9225521422915475,0.9938234569632275,1.7163170521021731,0.5341808755544741
65 days,19.249939542722,4.3874753039444,2.9252986032215142,0.9937948098704626,1.716485291605636,0.5338285123442497
66 days,19.275090533867186,4.390340594289603,2.927891020479012,0.9937120838878355,1.716528965759387,0.5334990724596388
67 days,19.30026705841565,4.393206921875596,2.9305701721896917,0.9938485196206656,1.716754582097852,0.5329986548858201
68 days,19.32516910203625,4.39604016155861,2.9330822231044085,0.9938595268927761,1.7168249775502542,0.5330223982673525
69 days,19.350365768905537,4.398905064775271,2.9356601113445553,0.993916822288965,1.7168390260860538,0.5326251429098333
70 days,19.37341070372909,4.401523679787386,2.937956270126344,0.9941975982442623,1.7167830650473594,0.5321517028829538
