horizon,mse,rmse,mae,mdape,smape,coverage
81 days,3.096913811722004,1.759805049351207,1.2280475286317964,1.0118082601203922,1.7105881042485278,0.7761943695151499
82 days,3.102852775845967,1.76149163377121,1.22943063275358,1.011743671110412,1.7103905261922154,0.7754681317365393
83 days,3.1082876727618554,1.7630336561625406,1.23066170988394,1.0114281138314063,1.7101797817235516,0.7748818517073808
84 days,3.1136551813345688,1.7645552361245507,1.2319124871784872,1.0111952205205075,1.7098952674082122,0.7744738084394451
85 days,3.1190569764341194,1.7660852121101402,1.233204441402286,1.0110774999187768,1.7095569270948012,0.7741421136306065
86 days,3.1247175113334418,1.76768705129993,1.2345854048234097,1.0110063891320724,1.709247439648632,0.7738223540840165
87 days,3.130018983412683,1.7691859663169056,1.235827500977468,1.0107738865896976,1.709000619399861,0.7733539384592197
88 days,3.1352215407558455,1.77065568102775,1.2370812932754325,1.0104344039641224,1.7089503188778872,0.7730486295423411
89 days,3.1398760123360363,1.771969529178207,1.2382053047800023,1.0100051412772666,1.7088213412627098,0.7726147966689068
90 days,3.1444320599398425,1.7732546517462862,1.2393332281470137,1.0097784344616803,1.7087311612596636,0.772052146354174
91 days,3.1487774792547194,1.7744794953041072,1.2404427355683996,1.0096114971003898,1.708568207350934,0.771759406564475
92 days,3.1526812967331495,1.775579144035306,1.2414398328582934,1.0095379072406518,1.7084631996738455,0.771285989060372
93 days,3.1565920454241545,1.7766800627642994,1.242437063295409,1.0091541027302822,1.7083497482717402,0.7707509412186135
94 days,3.1588847586079787,1.777325169632158,1.2431857838575722,1.0090065483681,1.7082566197462126,0.7702321999481775
95 days,3.1604861829563733,1.7777756278440688,1.2438214959546399,1.0089543071194296,1.7081547120210359,0.7698458538378079
96 days,3.162281059515575,1.7782803658353692,1.2445010717772826,1.008658825022852,1.7079996653934288,0.7695090591323756
97 days,3.164294000267572,1.778846255376662,1.2452557882447362,1.0085061260754018,1.707867669683286,0.7693584222650801
98 days,3.166076867240784,1.7793473149559036,1.2459692928330581,1.0083723028763136,1.707695039937247,0.7690943952618324
99 days,3.1676315255434413,1.7797841232979468,1.246649829789195,1.0081667855103598,1.707610555121902,0.7688963449790278
100 days,3.168496191457849,1.7800270198673527,1.247089469073228,1.0078547868027372,1.707480973953666,0.7687273341034447
101 days,3.169301539654141,1.78025322346405,1.2475376500459876,1.0078549388968225,1.7072842988952832,0.7687549486884878
102 days,3.170224169418188,1.7805123334080526,1.247955669166248,1.0078295924280438,1.706889772857942,0.7686336509784855
103 days,3.1710159266045532,1.7807346592360562,1.248297763745305,1.00751753310924,1.7063566455857115,0.7687275921836788
104 days,3.171925677421601,1.780990083470877,1.2486797101279115,1.00732338360801,1.7058506525259185,0.7686816240876952
105 days,3.1726710967034304,1.7811993422139563,1.2490845247683586,1.0071244454259312,1.7053229064378899,0.7686782147023776
106 days,3.173272550826075,1.7813681682420608,1.2494430109745363,1.0067871734881242,1.7046887881977728,0.7686904304933712
107 days,3.174096219324222,1.781599343097157,1.2498785850000644,1.0067871734881242,1.7041756184627253,0.768571711722314
108 days,3.1751267357055566,1.7818885306622176,1.2503791647618459,1.006441207083069,1.7037976327695503,0.7684674473077585
109 days,3.1760457867891065,1.782146398809342,1.2508164078130568,1.006344240473656,1.7033699127199402,0.7681412338919222
110 days,3.177222324495669,1.7824764583286,1.251327640342607,1.0061142020138103,1.7030373813019233,0.7676968197288919
111 days,3.1784720118347507,1.7828269719282213,1.2518602883937064,1.00584621078465,1.7027304763454525,0.767537050361762
112 days,3.1796220056711735,1.7831494625160207,1.2524305502404087,1.0056304421810816,1.7024101631425428,0.7674073172912755
113 days,3.180596677903738,1.7834227423423024,1.25296044473166,1.0056304421810816,1.7021090068410905,0.767510113120871
114 days,3.182057863323069,1.78383235291971,1.2536360339804458,1.0050802259308789,1.7019807854225204,0.7673762840782046
115 days,3.1836176898748567,1.784269511557841,1.2543535617154669,1.0052094305695292,1.7019441768323313,0.7673071185754796
116 days,3.1852177016199,1.7847178212871355,1.255153577520534,1.0052094305695292,1.7019006628291502,0.7669239691195615
117 days,3.1865498619587593,1.7850909954281768,1.2558464418429212,1.0046804310960045,1.7017911269660961,0.7669252641792196
118 days,3.1879685178394643,1.7854883135544362,1.2565241331252657,1.004649962562924,1.7015907503598655,0.7669193904267554
119 days,3.1891987889969053,1.7858327998435086,1.2571517193044832,1.003813807833299,1.7013481907170178,0.7668936458863278
120 days,3.1903721404014487,1.7861612862229013,1.2578001709362827,1.0042554312122456,1.7011567984068103,0.7668174898775322
121 days,3.191577779839464,1.7864987489050934,1.2584256696855602,1.0044120204757758,1.7010602907562566,0.766607456539093
122 days,3.193021808402166,1.7869028536554992,1.2591405683250363,1.0040129110650486,1.7010524502867106,0.7664074993278641
123 days,3.19448346402547,1.7873117982113444,1.2598665718400106,1.0037143702994251,1.7010934795776649,0.7665781881908172
124 days,3.196012575206409,1.787739515479369,1.2606147034322694,1.0036720346723182,1.7012357202364223,0.7666312856368042
125 days,3.197465491716673,1.788145825070392,1.2613257841997896,1.0032446673113724,1.7013212658914638,0.7668263281904749
126 days,3.198583221950273,1.7884583366548612,1.2619163159812934,1.0031211876660702,1.701229735182202,0.7666669275623215
127 days,3.1997477265568883,1.78878386803909,1.2625497468270386,1.0028529156101849,1.7011555577758086,0.7665164673367147
128 days,3.2034341366143675,1.7898139949766756,1.2635047384794837,1.0027487586288963,1.701088828607683,0.7665416675084555
