horizon,mse,rmse,mae,mape,mdape,smape,coverage
51 days,17.450065341197476,4.177327535781397,2.3934057195064766,1.2491117396571494,0.9950730978185797,1.7066653250224864,0.44813933598665157
52 days,17.497715434286427,4.183027065928026,2.4014647642548312,1.242624679045442,0.9950346886238899,1.7071454214884656,0.4456416839298119
53 days,17.541912861797076,4.1883066819177746,2.409289753088952,1.2361064989655646,0.9947717060381076,1.7074133735327526,0.44326783957629795
54 days,17.58684165348934,4.193666850560419,2.4170080243557677,1.2291354654641269,0.9946761930920368,1.7077085940875818,0.44090021150914344
55 days,17.631258154139456,4.198959175097974,2.4247043249126716,1.223296518796162,0.9945187093000974,1.7081106381752313,0.4386257151234972
56 days,17.67086207942958,4.203672451491622,2.4320800645642993,1.21832050991566,0.9944358958571752,1.708466421777845,0.43663809859246794
57 days,17.717063875021832,4.209164272753183,2.4399112858015752,1.2132863474918374,0.9944320709442541,1.7088835826933197,0.4346058424367957
58 days,17.77987066073196,4.216618391641809,2.4488807740511396,1.2096388257513122,0.9941996308945307,1.7093450156772905,0.4324035841035053
59 days,17.84551035203097,4.224394672853256,2.458051534770146,1.2070997132639512,0.9941957140320792,1.7097961704179527,0.4303063644929867
60 days,17.909797632402192,4.231996884734462,2.4670429593389276,1.2047404321072228,0.9937783787096026,1.7101776858481952,0.42815345731716475
61 days,17.96610349448344,4.238644063197976,2.4753186051921032,1.2024477841157948,0.9937399814161255,1.7105526170971308,0.4259109320129941
62 days,18.019947655227654,4.244990889887474,2.4834348030401565,1.2001228584924073,0.9935761578846647,1.7108704879433,0.42376747126508496
63 days,18.078356929400645,4.251865111853931,2.4919392277968977,1.1976490708627323,0.9934655259253465,1.7110876179864742,0.42166164442531207
64 days,18.1454155022652,4.2597435958359275,2.501098570556468,1.1951971545663909,0.9931611546121082,1.7114510215064267,0.41950376512131365
65 days,18.213433374876626,4.267719926948889,2.5104131804167777,1.1926219302616963,0.9930218641296437,1.7117547373017783,0.41723714044611176
66 days,18.281663409889656,4.275706188442987,2.5197055796839307,1.1901886571229365,0.9929020539840352,1.7120982562001932,0.41534581202881005
67 days,18.35138753726404,4.283851950904004,2.529319900364453,1.1881416944659942,0.9925536548218146,1.7124810050133246,0.4132633626202783
68 days,18.421981803163206,4.292083620243576,2.538797602695411,1.1861920184194095,0.9921601224976775,1.7129674691814387,0.41176804574420534
69 days,18.492502389688422,4.300290965700858,2.548202143036548,1.1848517116301989,0.9922006835005168,1.713491405967382,0.4100840079299093
70 days,18.56390382829299,4.308584898582479,2.5577577231451003,1.1838454272300356,0.9919811320106126,1.7140030786392193,0.4082988639128563
71 days,18.63645651569076,4.316996237627589,2.567437648971745,1.1823449180711318,0.9918330678580387,1.7144731634468813,0.40642494637157955
72 days,18.712459581377765,4.325790052854827,2.5776362462238396,1.180506244442182,0.9915676132509788,1.7150626460178584,0.40428139623471265
73 days,18.792835567052617,4.335070422386771,2.588188447616433,1.1783484537604634,0.9912205048774541,1.7156517717451574,0.4023011465988638
74 days,18.872613663677317,4.344262154115163,2.598577213423325,1.1758661883158117,0.9910889075440423,1.7160707969827678,0.4004680026964223
75 days,18.952622780128557,4.3534610116697445,2.608923346410923,1.1732168154848381,0.990848541136414,1.716645550446245,0.39852362621310616
76 days,19.032183961239056,4.362589135048023,2.6192438774542985,1.1705759501239121,0.9903781253645291,1.7171962529511111,0.39633228744315335
77 days,19.12040302622647,4.372688306548555,2.6301348861526868,1.167997733340983,0.9901795678037175,1.7177226181657719,0.394240227425389
78 days,19.207589221129496,4.382646371900144,2.6409185633464523,1.1658135496955024,0.9899864898944891,1.7183166680842537,0.39234531677936274
79 days,19.313467847753124,4.394709074302089,2.6527677127410874,1.163533634182627,0.9896171705654512,1.7190481622277418,0.3904402952024949
80 days,19.422666237218042,4.40711541001799,2.6650341831760875,1.1606795183757765,0.9894301862260757,1.719848842492619,0.388686123851672
81 days,19.534817454880542,4.419820975433343,2.677709918847583,1.1582861213579154,0.9892968632481471,1.7206799680681724,0.38676213570684564
82 days,19.64775034135631,4.432578295005776,2.690404562221048,1.1558675330797894,0.9889582025287892,1.721552046183423,0.3847005907972718
83 days,19.760376695742693,4.445264524833442,2.7030897162357643,1.1535841162240015,0.9888887045586667,1.7224133189063537,0.3827626523443429
84 days,19.876728708747777,4.458332503161667,2.7161793966325334,1.1514273692195975,0.9884499096577193,1.723316983059184,0.3808668201413714
85 days,19.993844421840617,4.4714476874766875,2.7292786765965995,1.1487777706444784,0.9883681972002734,1.7241515233895657,0.3790367657076491
86 days,20.1135168817074,4.484809570283604,2.7428087990262355,1.1458788476115624,0.9882237347977454,1.725113063824685,0.3767078459488113
87 days,20.23861251502421,4.498734545961143,2.7568231939935295,1.142983058014764,0.9882221120931858,1.726160084336187,0.3744692579986807
88 days,20.373818480837624,4.513736642831261,2.7715877053464015,1.1404461681342135,0.9882150916557376,1.7272604902208502,0.37189103646054317
89 days,20.506532770205258,4.528413935386788,2.7860943588120706,1.137848003189671,0.9880533357802176,1.7283748852460328,0.3698031673670964
90 days,20.638582568868333,4.542970676646322,2.800522470287535,1.135678570325419,0.988108086737905,1.729492339181855,0.3674806893654363
91 days,20.786490823819275,4.55922041842893,2.8157984615989227,1.1339099310064753,0.9880931112765298,1.730602016991473,0.36514736067179493
92 days,20.934804102607437,4.5754567097293615,2.8311528253943576,1.1321610076407274,0.9881564093096604,1.7317853742730562,0.36274543323112723
93 days,21.081404404345466,4.591449052787744,2.846329770231752,1.1305559367648748,0.9880533357802176,1.7329954588124683,0.3604209185385226
94 days,21.22775356517224,4.607358632141874,2.8614560331246013,1.1287114343078843,0.9879831555620682,1.7340464805657487,0.3579637366301535
95 days,21.37501205548818,4.623311805998832,2.876516750974737,1.125510294457574,0.9879821611539241,1.7350614221074425,0.3554869406239967
96 days,21.52274133950658,4.639260861334118,2.8914942055985113,1.1220915941973213,0.9881245175315234,1.7359616730168972,0.35308421364501164
97 days,21.670986863425018,4.6552107216993965,2.9064222781560245,1.1202158068216252,0.9881245175315234,1.7367749642601151,0.35074230229489756
98 days,21.81669879887373,4.670834914538698,2.921051672753864,1.119187014626316,0.9882295639533407,1.7373917385570126,0.3485040375493126
99 days,21.96137805245021,4.686296837850779,2.9353559957554634,1.1177336782611327,0.9883255739404314,1.737829729185057,0.3463966001057805
100 days,22.11180145351636,4.70231873159576,2.950213122558815,1.1162706331520655,0.9883519028738417,1.738373612046787,0.34403127519508286
101 days,22.261666262649886,4.718227025340121,2.965132690894474,1.1150701981264124,0.9883748772128153,1.738953625729288,0.34146260262560507
102 days,22.412374748372248,4.734170967378792,2.9801325484260137,1.114217798325692,0.988375813828706,1.7397025217815876,0.3389094148701702
103 days,22.561690428731016,4.749914781207239,2.994950894064891,1.113424791493374,0.9884358334430177,1.7404451568503554,0.3364124886057577
104 days,22.711818377067253,4.76569180466669,3.0098510341198037,1.113098814502044,0.9884358334430177,1.74126993265751,0.33396894861358684
105 days,22.863262828606807,4.781554436436629,3.0249172731706766,1.1131281928545598,0.9886459817831721,1.7420651222489896,0.3314676694512551
106 days,23.013907491278122,4.797281260388859,3.0398869069456693,1.1128850462829467,0.9887803065258871,1.742874994760998,0.3288195324005796
107 days,23.16327088696131,4.812823587766469,3.054978249552178,1.112395162583352,0.9889016958001028,1.743587643932382,0.3260260495865039
108 days,23.326617745909584,4.8297637360340495,3.0705673034452143,1.1118602031420446,0.9889960488969695,1.7443514430534384,0.32341272913653585
109 days,23.513541482134343,4.84907635350634,3.087086906196783,1.1113143455212289,0.9892150115632903,1.7451794798356683,0.32084586312869634
110 days,23.702444955515634,4.868515682989594,3.1036266783108335,1.1106958807288836,0.9891932886227062,1.746132508301768,0.3181365368316625
111 days,23.892453711009736,4.887990764210765,3.1201440519694255,1.1100499013982001,0.9892462910335809,1.747020695605886,0.31554620695156943
112 days,24.12147049165915,4.911361368465891,3.1380597693322536,1.109537084125405,0.9892699262463691,1.7479084706077137,0.31303744741203804
113 days,24.3556175794337,4.935141090124344,3.156253665715493,1.1088762058812698,0.9892462910335809,1.7486728526345838,0.3104685370436275
114 days,24.58312712779426,4.958137465600793,3.1738828860750417,1.1079574395376277,0.989262784329151,1.7492948765317893,0.3078195213953676
115 days,24.807490980338926,4.980711894934189,3.19125141363014,1.1068855145080998,0.9894138397174472,1.7499819007845425,0.3052903351016991
116 days,25.034997290133656,5.003498505059601,3.2089260896631164,1.1060888507395972,0.9894402801525085,1.7506901943764577,0.30267512703240185
117 days,25.2633262598851,5.026263648067529,3.22653704099916,1.1053783106810153,0.9894402801525085,1.7513456041581104,0.3001065057062919
118 days,25.491515951553087,5.048912353324535,3.2441756389957983,1.104602524945172,0.9895011211119789,1.752078095311094,0.297342943179006
119 days,25.717573421483436,5.071249690311396,3.261770570558592,1.1037913316248955,0.9896413786643238,1.7527866600083872,0.29451049452771366
120 days,25.941749278224933,5.093304357509468,3.279335067430204,1.1027476345014466,0.9896747288437946,1.7535438310762834,0.29172489555193704
121 days,26.16520646747656,5.115193688168275,3.2966349301128695,1.1017978939006121,0.9898060893260953,1.7542900704034288,0.28899903802968585
122 days,26.38754978725544,5.1368813289052575,3.313807352673714,1.1009135296559402,0.9898314194706495,1.7550236023868218,0.2862472952679038
123 days,26.605814209316,5.158082415909618,3.3304590196069825,1.1000458895546115,0.9899228245940659,1.7555975967093809,0.2836434483190903
124 days,26.822646422097304,5.179058449380284,3.34694267859169,1.0988948315683957,0.9899984919776326,1.7560976433127167,0.2811048723770509
125 days,27.039453354047584,5.199947437623536,3.36336334767198,1.0976543607439373,0.990195695862635,1.756525521763589,0.27846014752704
126 days,27.261193335141314,5.2212252714416865,3.3800550748550777,1.0963078070996561,0.9902850876237305,1.7568397749799043,0.2759978606556308
127 days,27.475879996981426,5.241743984303452,3.3961320765931764,1.0947941827246035,0.9902157671375623,1.7569984177398414,0.27396872484980067
128 days,27.689173587501863,5.262050321642873,3.412295581494647,1.0933835412096067,0.9902621756425165,1.7571883374233686,0.2716470516930833
129 days,27.9035106446278,5.2823773667381815,3.428782529253387,1.0917545099689696,0.9902739201782136,1.7573274969840897,0.2692737253634326
130 days,28.1209706247785,5.302920952152549,3.4452861473103296,1.0900688151230484,0.9902739201782136,1.7574311329783783,0.2670309410473303
131 days,28.337900187368167,5.323335438178602,3.4614910917780675,1.0888101607604288,0.9902739201782136,1.7575117990217661,0.26475344913238774
132 days,28.554092386897814,5.343602940610185,3.477549216791206,1.087544137254545,0.9902923016734335,1.7576216610408888,0.26236064060092207
133 days,28.781701924683855,5.364858052612749,3.494260081268491,1.0865988731417038,0.9902739201782136,1.7577138681634157,0.260194628158468
134 days,29.011153262871204,5.386200262046632,3.511082855560727,1.085471687007939,0.9902923016734335,1.7577357117679828,0.2579404443279867
135 days,29.2425875822584,5.4076415915127365,3.5280912164156484,1.0841549418228171,0.9903197932718946,1.75780438214258,0.2557691022594647
136 days,29.474770808753327,5.429067213504851,3.5452278178436814,1.0830219510263714,0.9903197932718946,1.7578953702466769,0.25360738867796684
137 days,29.70111936031144,5.449873334336445,3.5616959658826652,1.0819435603278071,0.990292157017822,1.7578763249565452,0.25171427046958345
138 days,29.919366497327836,5.469859824285065,3.5774502131110433,1.080490228932905,0.9902175238020902,1.7578147871268082,0.24990947532989055
139 days,30.13185426170559,5.4892489706430325,3.592789529612071,1.0789590706209258,0.9902254879729981,1.7577130695772385,0.24799786216806935
140 days,30.34162539324827,5.5083232832912294,3.6078785442289276,1.0773802366460328,0.9901953729303945,1.7575104655525022,0.2460890436869774
141 days,30.54736567831084,5.5269671320092755,3.6228009464342072,1.075886589602929,0.9901834359547037,1.7574003755171996,0.2441339597097706
142 days,30.76266795440185,5.546410366570603,3.6383372898865938,1.0747915319135057,0.9900341959336236,1.7573979469757812,0.24228286900264348
143 days,30.976971129896558,5.565695925030091,3.653805951488146,1.073873756106898,0.9900341959336236,1.7572940400465715,0.24058867195776243
144 days,31.19126350239962,5.584913920769023,3.669064523932893,1.0731373951137426,0.9900093581995544,1.7570944778727982,0.2389221891895672
145 days,31.40546867598701,5.604058232744108,3.684202425874913,1.0726176167026193,0.9901341026539161,1.7568440498893998,0.23738408812525866
146 days,31.620199362791798,5.6231840946915295,3.699350189271559,1.0724110464541443,0.9900020235780662,1.756678601889517,0.23598925109902294
147 days,31.83296993006483,5.642071421921636,3.7143320748425532,1.0723673127301476,0.9899697745137572,1.7565169302573345,0.23454652669329135
148 days,32.04697901387362,5.661005123992878,3.7296724301201563,1.0723991936967114,0.9899537640505345,1.756411535299245,0.23297903703413822
149 days,32.26311697424729,5.680063113579575,3.745050894870721,1.0727492138588937,0.9898785667385288,1.7563737956750483,0.23140366966753387
150 days,32.4788970550123,5.6990259742356235,3.7605920749125037,1.0730716455597857,0.9899285922781337,1.7564560057940573,0.22976598226930442
151 days,32.69172720315559,5.71766798643954,3.775827327725177,1.0730890375706814,0.9898251231747603,1.7565306770490952,0.22845895175528896
152 days,32.90444928179598,5.736239995135836,3.791076215739531,1.0731257340260696,0.9899343599622015,1.7566798927760827,0.22706401074890098
153 days,33.11746287868946,5.754777396102256,3.8064450216403354,1.0730821813850757,0.98983553832485,1.7567869172351072,0.2256486518217039
154 days,33.367904652506354,5.77649588007352,3.823149621183526,1.0730440680325084,0.9899285922781337,1.7568880436118837,0.22420615593771373
155 days,33.61798156578148,5.79810154841923,3.839878335146535,1.073167107290691,0.9899343599622015,1.757031880465119,0.22276784200159147
156 days,33.87979715825684,5.820635460004074,3.8572504496751128,1.0728382447326652,0.9899423581285067,1.7572575279054479,0.22147408502665014
157 days,34.17020449909214,5.845528590221088,3.8758016945365736,1.0725831094038614,0.9899423581285067,1.7575533606766762,0.22004903703980982
158 days,34.449339329639656,5.869355955267976,3.8937124577785442,1.0726671915880608,0.9899537640505345,1.7579659330965047,0.2188106334262916
159 days,34.70320723973235,5.890942814162463,3.910384910180816,1.072529197545675,0.9900287499182414,1.7581989242643268,0.21747656807268628
160 days,34.940466054477504,5.9110461049189515,3.926285407872068,1.0724267000434369,0.9900287499182414,1.7583806741573118,0.21628301960630844
161 days,35.18580160369498,5.931762099384549,3.942612904943149,1.0723285196162236,0.9901730491884267,1.7584249559556182,0.21528290563108995
162 days,35.420224776677856,5.951489290646322,3.9587652601262495,1.0723022151755872,0.9902369672872443,1.7584871320884832,0.21405966683624883
163 days,35.63711496418463,5.969682986908487,3.9745654550335576,1.0723884224520353,0.9902505920309332,1.7586531487201207,0.2129555110520504
164 days,35.85838819728146,5.988187388290505,3.99080691624353,1.0737163549846507,0.99048634163174,1.7589639927779985,0.21185124183495854
165 days,36.08343660376642,6.006949026233403,4.007482105120404,1.0746202722106866,0.990788947535911,1.7593555675707442,0.21075789053385488
166 days,36.30745482985249,6.025566764201728,4.02374472932349,1.074394888181679,0.990823801282311,1.7596381824237248,0.20978437635824074
167 days,36.52947720462644,6.043962045266866,4.039812953347263,1.0740533077426009,0.9909441771103321,1.7598588624407419,0.20874861399183398
168 days,36.75842280790332,6.062872488177804,4.056303127677679,1.073729479539625,0.9911755660021976,1.760116104482092,0.2078136963172674
169 days,37.07976916922086,6.089315985332085,4.07504261027135,1.0733330081799926,0.9912002946431516,1.7603144290980832,0.20701636967885936
170 days,37.396066600013086,6.115232342275564,4.093294499308736,1.0725837019625069,0.9913398391803294,1.7604835742383786,0.20611408966983655
171 days,37.71637895066089,6.141366212062336,4.111760511872288,1.071838675299989,0.9915105269901425,1.7606431337407296,0.2052925292529253
172 days,38.028736632313084,6.166744411138918,4.129558899299348,1.0712647307425962,0.9917178781645246,1.760820526976272,0.20446653360988273
173 days,38.34376491620176,6.192234242678628,4.147461696134728,1.0708621057513477,0.9918905563909296,1.7610485929868547,0.20362775407975578
174 days,38.661838890131996,6.217864495960972,4.165567563944312,1.0706344656220035,0.9919405921838946,1.7614827649074374,0.2026534611569694
175 days,38.97613603851393,6.243087059981939,4.183508820035253,1.0706537020592948,0.9919405921838946,1.762021707656807,0.2017498214226583
176 days,39.29075895595706,6.268234117832315,4.201560862025264,1.0706722170980942,0.9922659119852854,1.7625727468196764,0.20090536505253193
177 days,39.6102354018954,6.293666292543274,4.219982541316762,1.0708145851676634,0.992540434367019,1.7632395254764495,0.19986015992903639
178 days,39.9509533134942,6.320676649971442,4.23957557681454,1.0707253618621955,0.9926827794936524,1.7640670127471747,0.1987174369610874
179 days,40.28676870624735,6.34718588874214,4.2586176874392265,1.0703508324222923,0.9927951504819894,1.7647642865130395,0.19764672119385854
180 days,40.61224304694763,6.372773575684894,4.276880176353634,1.0700449751078533,0.9930938059554506,1.7653710195474415,0.19656304004691585
181 days,40.930019127797706,6.397657315595898,4.294843165735985,1.0696428061683123,0.9932350004366827,1.7659289656052515,0.1956033864255991
182 days,41.245366944678004,6.422255596336695,4.312646870129652,1.0692543237705434,0.993494334706706,1.766447394137879,0.19465086781607388
