horizon,mse,rmse,mae,mdape,smape,coverage
87 days,0.003456456291297495,0.05879163453500417,0.03985330723499539,1.024940433626,1.644354038103482,0.7796067018138156
88 days,0.0034550843102002776,0.05877996521094817,0.0398316757852934,1.024663940130076,1.6444073578898646,0.779981207997913
89 days,0.003454129021288545,0.058771838675411074,0.03981311680358014,1.0243218144456843,1.6445717523223384,0.7803250564938445
90 days,0.003453220580291927,0.05876410962732207,0.03979523373010565,1.02450594112658,1.6446202704848245,0.7807571642163936
91 days,0.003451994936060422,0.05875368019163074,0.03977531326880559,1.02450594112658,1.6446959815890947,0.7809248419011291
92 days,0.0034507837784958826,0.05874337220909166,0.03975534858897282,1.0243126610818762,1.6447859128366062,0.7811918360538078
93 days,0.0034489030025137033,0.05872736161716873,0.03973095604061212,1.0242875593087544,1.6448571776030347,0.7814918017774679
94 days,0.00344691833114252,0.05871046185427704,0.03970619975220662,1.0243126610818762,1.6449846599311742,0.7820066195250595
95 days,0.0034450265922769327,0.05869434889558732,0.039681011748579104,1.024663940130076,1.6452539235867014,0.7822436357675979
96 days,0.0034431346968290654,0.05867823017805722,0.03965492927974693,1.02450594112658,1.6454902945043082,0.782364961819995
97 days,0.0034411773560937354,0.05866154921320895,0.03962994928469105,1.024352837789383,1.6457652001273708,0.7825339276030282
98 days,0.003438246282459615,0.05863656097060617,0.039598455050056075,1.024352837789383,1.6460825004558552,0.7828310452262112
99 days,0.0034347590555224446,0.0586068174833137,0.03956256387699038,1.0249841790584693,1.6461893618841301,0.7830085462868523
100 days,0.003431486498402839,0.05857889123569034,0.039527821061743,1.02450594112658,1.6462520219125372,0.7834833538413946
101 days,0.003428361752225523,0.05855221389687604,0.03949416769940023,1.024775630288295,1.6463986445994938,0.783721139617188
102 days,0.0034253600722410683,0.05852657577751383,0.03946041304424152,1.024775630288295,1.6465179534471088,0.7838837676450768
103 days,0.0034224021678278455,0.058501300565268165,0.039426886397162936,1.024775630288295,1.6466056282823434,0.7842344459793218
104 days,0.0034195058721264216,0.058476541212065726,0.03939516354154865,1.02450594112658,1.646758912675285,0.7845946320921654
105 days,0.0034170345876757915,0.05845540683012814,0.039368819875760956,1.024775630288295,1.6469975776435202,0.784967708481623
106 days,0.00341530345924513,0.05844059769753497,0.039348574978395105,1.0241465346060463,1.647198546904179,0.7851019978406454
107 days,0.003413531057182002,0.058425431596026756,0.03932742598213537,1.024663940130076,1.6472989173034704,0.7852922700128024
108 days,0.0034110195892017633,0.058403934706505546,0.03930190789202655,1.024663940130076,1.6474701325480543,0.7857296214127245
109 days,0.003408393015878491,0.05838144410579864,0.039274028294369615,1.0244825287988515,1.6476664945616664,0.7860012666517376
110 days,0.0034058123335668766,0.05835933801515295,0.03924685099596667,1.0244825287988515,1.6478782178410507,0.7864138804178872
111 days,0.0034029907121755666,0.05833515845676231,0.039217604776514994,1.0244825287988515,1.6480785086265635,0.7869098242846376
