horizon,mse,rmse,mae,mape,mdape,smape,coverage
172 days,73.05260938914155,8.547081922454092,6.189490366999503,1.1144577766092223,1.0040390015657286,1.8187943971681306,0.5578236084478013
173 days,73.34581409360956,8.564217074176106,6.203218390607583,1.1145589217815928,1.0040062517312085,1.8194840836529265,0.5566039212616913
174 days,73.6397875694645,8.581362803743033,6.216957068508091,1.1145990424585765,1.0040420220302133,1.8201477382312772,0.5555038842506911
175 days,73.9544285683658,8.599676073455662,6.231644199483804,1.1148141594666299,1.004118529495408,1.8207809148250145,0.5544641181748371
176 days,74.27047962162523,8.61803223605164,6.246647662964983,1.1150156287164135,1.004152206579164,1.821451830644565,0.5536348144493917
177 days,74.59496965764397,8.636837943231537,6.262376909060726,1.1149932913236558,1.004321386771717,1.8220535331800345,0.5528144118759702
178 days,74.92963104369166,8.656190330837907,6.2784665797001304,1.1150679922913838,1.004321386771717,1.8226434716580617,0.5515461980980706
179 days,75.25620694098014,8.675033541202025,6.294170214199443,1.115269667385757,1.004383842293013,1.8232313737038477,0.5506442818194863
180 days,75.58681095254997,8.694067572347823,6.310078243893342,1.1154321934422893,1.0044089112916337,1.8237098849543163,0.549866801424944
181 days,75.91897506054353,8.713149548845328,6.3258605126070035,1.1154432129257743,1.0044400367784396,1.8240453294478853,0.548629645573253
182 days,76.24196486466552,8.731664495654051,6.340970152693273,1.1158228594240156,1.0044365796642403,1.8244044365068381,0.5479312450445298
183 days,76.55940437038913,8.749823105091275,6.355823214674094,1.1154463183461663,1.0044536853157489,1.8247124348576584,0.5470809689664619
184 days,76.8671474018742,8.767391140007055,6.370157955103865,1.1153002277612032,1.0044658155951898,1.8250129689273946,0.5465524340713845
185 days,77.16574809382712,8.78440368458936,6.383720853553378,1.1145276327564366,1.0044703257369727,1.8252632529623953,0.5460101775773041
186 days,77.48705772246643,8.802673328169485,6.398028909490399,1.1137105636401545,1.004484876419955,1.8254210229732535,0.5452053711987456
187 days,77.81226116833137,8.821125844716839,6.412302019009997,1.1129155245702476,1.0045804310681423,1.8255456581175133,0.5444301297183556
188 days,78.14099596303252,8.83973958683357,6.426727500093824,1.112313688898371,1.0045804310681423,1.8256755572223693,0.543690380380193
189 days,78.46925318543569,8.858287260268527,6.441493510988501,1.111742023626839,1.0045193916549535,1.8257841299165152,0.5427568843840905
190 days,78.81757702580646,8.877926392227323,6.457302065994274,1.111509084209371,1.00466227345535,1.8258294084416662,0.5418577301964601
191 days,79.15722639316898,8.897034696637357,6.472689128146091,1.1112522969227625,1.00466227345535,1.8259070944625209,0.5412989344767156
192 days,79.50250479806411,8.916417711057738,6.488253106444696,1.1111589360198288,1.0046286784229974,1.8259056030354106,0.5406503685998799
193 days,79.84932897273279,8.935845173945932,6.5036717513757445,1.1111396143868877,1.0046372817971345,1.8259477029794178,0.5393889804927754
194 days,80.18659245492218,8.954696670179407,6.518291008667636,1.1112403223668366,1.0046137139658335,1.826003695029026,0.5385008285791694
195 days,80.5235082697005,8.973489191485132,6.532840419923367,1.1114286843969352,1.0045439331151262,1.825988378687514,0.5376860464874464
196 days,80.86372527123854,8.992425994760175,6.547830219524655,1.1119776264831867,1.0045439331151262,1.825965112710144,0.5367408914804523
197 days,81.20023490184494,9.011117294866654,6.562788408406969,1.1117927992436507,1.0045507644502982,1.8260538874596932,0.536003600360036
198 days,81.53091180080733,9.029446926628857,6.577411569091683,1.1121581813965167,1.004573773826182,1.8263074454095638,0.5352414731076132
199 days,81.85522148708289,9.047387550397236,6.591402367785563,1.1117701886545572,1.00466227345535,1.8266540524153012,0.5348005972619946
200 days,82.17147108667548,9.06484810058478,6.604727421425194,1.1115429022617311,1.0045341473489788,1.8269702732216704,0.5342448233481193
201 days,82.48597300293602,9.08217886869313,6.617838384207797,1.1113409729408463,1.0046881507291157,1.827171973435178,0.5336126240223266
202 days,82.79926650571399,9.099410228455138,6.630753561553486,1.1112000171825809,1.00470230609059,1.8273451593422108,0.5328556333894259
203 days,83.10418015959714,9.11614941516412,6.643113464607108,1.1107174239413942,1.00466227345535,1.8274087255308231,0.53231621162751
204 days,83.3941594194519,9.132040265978457,6.654387518935674,1.1097834210646664,1.0046073528828068,1.82730340237009,0.5319897207112015
205 days,83.65381927619848,9.14624618497657,6.664601752503307,1.1090297194512648,1.004573773826182,1.8271747503238043,0.5315470582975121
206 days,83.89862856679814,9.159619455348466,6.673749081630604,1.108271880608249,1.0045078824201352,1.826921736428706,0.5311288309807279
207 days,84.09624467831497,9.170400464446194,6.680664655726674,1.107670413623046,1.0046073528828068,1.8266608604437944,0.530659242348658
208 days,84.22432332003744,9.177381070874056,6.6850523377169395,1.10711051578142,1.0046372817971345,1.82634710728962,0.5305986335566535
209 days,84.33638375691189,9.183484292843968,6.6886145074779595,1.1065116859733757,1.0046056063835724,1.8260557623832485,0.5308680679031986
