horizon,mse,rmse,mae,mdape,smape,coverage
76 days,8.052724151747046,2.8377322198803476,1.8478740529063138,1.00951265535649,1.7750912002776287,0.687322350191384
77 days,8.067309407002375,2.8403009359929405,1.850634633581928,1.0094126896624243,1.7747466269317602,0.6862401504800764
78 days,8.081200856703413,2.8427453028196905,1.8532870591329127,1.00944192891104,1.7744070967639176,0.685190422982025
79 days,8.09380216856366,2.844960837790858,1.8557261993944814,1.0094618040363195,1.7740259336457025,0.6840994703161277
80 days,8.106956768001249,2.847271811401442,1.8584283956841219,1.009424241111056,1.773734248559744,0.682664802295056
81 days,8.119940805587065,2.849550983152796,1.8610140330480818,1.009409438885541,1.7735679093644843,0.6815976405272682
82 days,8.13284246852584,2.8518138909343014,1.8634744732625987,1.0093742187140515,1.7733329975569059,0.6807299747803995
83 days,8.145947026430521,2.854110549090648,1.8659139271111242,1.0094126896624243,1.7730283289626025,0.679884563562305
84 days,8.15855866074672,2.8563190754442545,1.8683293943774864,1.009384295995046,1.7726124192569102,0.6790662998246895
85 days,8.170747937883956,2.8584520177683506,1.8706111372931618,1.0093310430544613,1.7720906502217733,0.6779202170727197
86 days,8.183399975925397,2.8606642543167133,1.8729144951624543,1.00931618148724,1.7715979754059323,0.6766636626127422
87 days,8.195734530242698,2.8628193324488183,1.875091209290061,1.0091482373600975,1.7710589579499398,0.6758341927405128
88 days,8.208237263896404,2.8650021402952572,1.8772459753152106,1.0091707728046446,1.7705516869490938,0.6749252341561963
89 days,8.22093238120416,2.8672168354005176,1.8794692995950784,1.008931783001503,1.7701076434527763,0.6739478843098573
90 days,8.234396551864261,2.869563826065603,1.881845001067617,1.0089095123090437,1.7697648536854347,0.673061153235085
91 days,8.247116847517995,2.871779386986054,1.8841722564395773,1.0088499687975871,1.7694008213988404,0.6723603598545109
92 days,8.259756503988866,2.873979210778823,1.8865205381798054,1.0089315089171325,1.76909217879059,0.6715309107429343
93 days,8.272594702603804,2.8762118667796024,1.8888220975614178,1.0089095123090437,1.768773230288677,0.6707040738481105
94 days,8.285438915608841,2.878443835757238,1.8910743704198996,1.0088380505734635,1.7685462606809996,0.6701543629495886
95 days,8.299263943435253,2.8808443108636146,1.8934757225817698,1.008931783001503,1.768379149905616,0.6691589474868663
96 days,8.314301593883288,2.883453067744174,1.896097621453964,1.00894834253524,1.7682814660782222,0.6679023548272874
97 days,8.329775606502949,2.886135063801233,1.8988482572035712,1.0090757285703633,1.768334120645538,0.6668650698063057
98 days,8.344261720924,2.8886435780351998,1.901441206360532,1.0090519662916595,1.768314520468758,0.6660459051576235
99 days,8.355605586394502,2.8906064392086486,1.9036640613807692,1.0090326396420057,1.768246353506087,0.6654757298049692
100 days,8.365036340725627,2.8922372552620277,1.905664217876932,1.0090616285742353,1.7682357907519604,0.6647222901833505
101 days,8.374651200358171,2.893898961670599,1.9077072907075427,1.0091405421476494,1.7682057435485476,0.6642474225527025
102 days,8.384811029303444,2.8956538172411848,1.9098381478288875,1.009254930379087,1.7681228115113405,0.663564026092944
103 days,8.394904433785614,2.8973961471958947,1.911948751974747,1.009298765132485,1.7680336526208333,0.6627510733556935
104 days,8.405181569413543,2.899169117077088,1.9140950134480894,1.0093398586846676,1.7680398887552096,0.6619575707374535
105 days,8.414594618173806,2.90079206737984,1.9161377319648207,1.0092664585676185,1.7680713015494627,0.6610857919440337
106 days,8.422371729101394,2.902132272847224,1.917984200573825,1.0092498291481964,1.7680831699263004,0.6601911093636439
107 days,8.429933033009714,2.903434695840379,1.9198702928874067,1.0092786170043078,1.7683514975798367,0.6595596531814583
108 days,8.437362697342728,2.9047138752969675,1.9216608339358514,1.00931618148724,1.7685795887341245,0.658932002052254
109 days,8.444350276177511,2.905916426220395,1.9232996385654693,1.009298765132485,1.7688226520584864,0.6583523538465826
110 days,8.451921342091543,2.907218832852378,1.9250311533731477,1.009254930379087,1.7690890538250534,0.6576385039192064
111 days,8.4596971573107,2.9085558542532235,1.9267535737678472,1.0092726870415494,1.769377980439367,0.6568762746624686
112 days,8.466593220581592,2.9097410916749262,1.9283548143925449,1.00931618148724,1.7696369890633732,0.6560562719788047
113 days,8.472081018647405,2.9106839434482414,1.9297422664981558,1.009254930379087,1.7698330562052762,0.6553639039936013
114 days,8.476226316557748,2.911395939503548,1.9308584961355588,1.0093429347795564,1.7699524518588434,0.6549348553873217
115 days,8.480112779507028,2.912063319968683,1.9319612854414323,1.0094487982980036,1.7701180325581358,0.6545658006526333
116 days,8.483995303537212,2.912729871364183,1.9330601006506498,1.0093429347795564,1.7702342114088832,0.6542063796710859
117 days,8.48762711289611,2.913353242038478,1.9340612140273314,1.009562318865872,1.7703683667641208,0.6540867161586665
118 days,8.4914745103794,2.9140134712076056,1.935048564475819,1.0096980011725714,1.7705572005506511,0.6534201151684167
119 days,8.4947260039557,2.9145713242183144,1.9359264349695449,1.0096980011725714,1.7707309137443754,0.6527387521360831
120 days,8.497503332553908,2.9150477410419726,1.9367052324173601,1.009819570984042,1.770834825062408,0.6522181046081924
121 days,8.500439562471403,2.9155513307900107,1.9374916820170192,1.0098577783204443,1.7710678715746764,0.6518996194078676
122 days,8.504221384982566,2.9161998191109206,1.938426641137551,1.0098577783204443,1.771296907329298,0.6513442978264237
123 days,8.507801682696034,2.916813618093558,1.9392715666679086,1.0099088137400754,1.7714177715545778,0.6509695075613353
124 days,8.511669809548192,2.9174766167954442,1.940191306986625,1.0100433723358866,1.7715981067522297,0.6504652113304251
125 days,8.515442438452986,2.918123102004606,1.941037920523398,1.0100509686838903,1.7718320359445183,0.6499877303420323
126 days,8.517896655481287,2.9185435846465078,1.941650504300082,1.0100911641568011,1.77190559195725,0.6496515738530374
127 days,8.519454330273033,2.918810430684568,1.9421335107627224,1.0102208817712508,1.772095342840383,0.6494257176190209
128 days,8.521324856073365,2.9191308391494486,1.9426485607558746,1.0104406924643652,1.7722933877360811,0.6492167738199027
129 days,8.524503650774333,2.9196752646098045,1.943427744037187,1.0106047658447364,1.772567710527763,0.6486653374174335
130 days,8.52884572306064,2.920418758168191,1.9443870924532423,1.0105192526064306,1.772728663878597,0.6483273268466385
131 days,8.533710071674623,2.9212514564266154,1.945414434003792,1.0105192526064306,1.772865963703799,0.6478740559662621
132 days,8.539224950066291,2.9221952279179244,1.946583957281408,1.0108205428766588,1.772907132009221,0.6474792091685538
133 days,8.543972728391036,2.9230074800436343,1.9477476341430142,1.0110005343219104,1.7730007879091703,0.6470773164272949
134 days,8.547960813753217,2.9236895891584007,1.9487734759717426,1.0111219927741848,1.773231658939459,0.6465184325615926
135 days,8.552494292721226,2.9244647873963583,1.949927576696368,1.0112205695242764,1.7735526623888325,0.6461622461100294
136 days,8.557129628352024,2.925257190120558,1.95112326913255,1.0113700142129476,1.7740262980277959,0.6460210846072836
137 days,8.561028696089688,2.925923562926702,1.9521934365485083,1.0113700142129476,1.774433332074791,0.6455792102518995
138 days,8.565436361659717,2.9266766752854196,1.9533368277307426,1.0113976742520219,1.7748133374621686,0.645079576235759
139 days,8.570252206857775,2.927499309454705,1.954548733003303,1.0114432914940397,1.7751026898281248,0.64455424748524
140 days,8.574421240075814,2.9282112697132723,1.9557210509440204,1.0114582273664323,1.775358587120019,0.6437297642807759
141 days,8.57788727189918,2.928803044231411,1.956730099741129,1.0116208652758858,1.7754937567976252,0.6431687119562617
142 days,8.581962749934284,2.929498719906579,1.9578631305318843,1.0114582273664323,1.775588541373154,0.6425658654391573
143 days,8.586054658425855,2.930197034062019,1.9588703340239362,1.0117637904802361,1.7755760700821601,0.6419364664452633
144 days,8.590474598908196,2.9309511423611614,1.9599487634627268,1.0117982087173896,1.7755875311912703,0.6412353211463039
145 days,8.59547792979277,2.9318045517722986,1.961232128434434,1.0117637904802361,1.7756897843332409,0.640469907104132
146 days,8.600345561806666,2.932634576930216,1.9625252810743161,1.0117652458143434,1.7758171419602082,0.6397644112237311
147 days,8.604549434715505,2.933351229347673,1.9637175962203854,1.0118661698373752,1.7758923305266516,0.6390291520424655
148 days,8.607882341395763,2.9339192799727405,1.964717255504534,1.0118555599541752,1.775909961989129,0.6383960135143949
149 days,8.612199513662754,2.934654922416391,1.9659907086853927,1.0119263799569007,1.7759350143421009,0.6377092340614023
150 days,8.61682710063131,2.935443254541179,1.9673147573849168,1.0118697192056185,1.7758715912117644,0.6367890097138258
151 days,8.621667158651725,2.936267555699195,1.968690829360276,1.0118697192056185,1.7757275017401486,0.635959248098723
152 days,8.626491536750827,2.9370889562202276,1.9700565253276496,1.0120760403264752,1.7756126021256233,0.6350677676463298
153 days,8.631390535022394,2.9379228265940536,1.971378941322917,1.0120662377423302,1.7754805972578902,0.634309343977876
