Date,AAPL,ABBV,ADBE,AMZN,AVGO,BRK-B,COST,CRM,CVX,GOOG,GOOGL,HD,JNJ,JPM,LLY,MA,META,MRK,MSFT,NVDA,PG,TSLA,UNH,V,XOM
2017-05-08,35.70841979980469,48.732383728027344,135.1199951171875,47.45199966430664,178.69497680664062,165.02000427246094,154.75755310058594,86.74668884277344,79.18099212646484,46.71500015258789,47.93450164794922,132.60345458984375,102.0530776977539,71.483154296875,71.10054016113281,112.09510040283205,150.89988708496094,49.38256072998047,63.21047592163086,25.35409927368164,72.09192657470703,20.47933387756348,157.31455993652344,87.63323211669922,59.36071014404297
2017-05-09,35.93712615966797,48.70294189453125,135.60000610351562,47.64099884033203,181.37838745117188,163.4600067138672,154.7934112548828,87.01632690429688,77.993408203125,46.60850143432617,47.83549880981445,133.27108764648438,102.01996612548828,71.19589233398438,71.20630645751953,111.90287017822266,150.3205108642578,48.82708740234375,63.30214309692383,25.396055221557617,71.96697235107422,21.41733360290528,156.23233032226562,87.70950317382812,58.945343017578125
2017-05-10,35.76675033569336,48.56310272216797,136.14999389648438,47.4474983215332,183.656967163086,163.72000122070312,154.0472412109375,87.19609832763672,79.0473861694336,46.43899917602539,47.742000579833984,133.65150451660156,101.68875122070312,71.75398254394531,71.43547058105469,112.13355255126952,150.13070678710938,49.32856369018555,63.54970932006836,29.92312812805176,72.04195404052734,21.68133354187012,156.36761474609375,87.94784545898438,59.21282577514648
2017-05-11,36.07608413696289,48.062599182128906,136.2899932861328,47.38100051879883,183.46641540527344,163.27000427246094,153.96627807617188,87.59557342529297,78.83212280273438,46.52999877929688,47.79449844360352,132.02023315429688,102.0116729736328,71.53238677978516,71.16046142578125,112.01820373535156,149.88096618652344,49.706581115722656,62.77032470703125,31.20847511291504,71.7754135131836,21.540000915527344,156.30450439453125,87.80482482910156,59.718849182128906
2017-05-12,36.57990264892578,48.62198257446289,136.83999633789062,48.067501068115234,187.332763671875,163.32000732421875,153.6247100830078,88.92384338378906,78.6465835571289,46.61100006103516,47.75699996948242,132.62881469726562,102.3760223388672,71.33544921875,71.13384246826172,112.5949478149414,150.17066955566406,49.04310989379883,62.69698715209961,31.55139541625977,71.79210662841797,21.65399932861328,154.94276428222656,88.40545654296875,59.67547607421875
2017-05-15,36.48615264892578,49.07096099853516,137.60000610351562,47.89849853515625,189.77012634277344,163.8000030517578,154.24501037597656,89.68285369873047,79.30716705322266,46.854000091552734,47.96099853515625,132.97531127929688,105.1498794555664,71.68014526367188,71.23143768310547,113.63314056396484,150.03082275390625,48.99681854248047,62.742820739746094,33.135257720947266,71.90868377685547,21.058666229248047,154.69024658203125,88.88213348388672,59.85619735717773
2017-05-16,36.43226623535156,49.20344924926758,138.02999877929688,48.30350112915039,191.0800628662109,163.61000061035156,153.7326202392578,89.6329116821289,79.60404205322266,47.150001525878906,48.230499267578125,133.76132202148438,105.79570770263672,71.90171813964844,70.06937408447266,113.9023208618164,149.62124633789062,49.212833404541016,64.00619506835938,33.752010345458984,71.83373260498047,21.13400077819824,151.614990234375,88.8058853149414,59.67547607421875
2017-05-17,35.20903778076172,48.1141242980957,134.3300018310547,47.23799896240234,183.5379180908203,161.25999450683594,152.06939697265625,87.72540283203125,78.50188446044922,45.98099899291992,47.10850143432617,131.92724609375,104.88489532470705,69.16056060791016,69.31535339355469,112.27775573730467,144.6964874267578,48.603363037109375,62.22642135620117,31.50944900512696,71.85037994384766,20.40733337402344,152.28231811523438,87.63590240478516,59.2706298828125
2017-05-18,35.74565887451172,48.30548477172852,134.5399932861328,47.92449951171875,188.6824493408203,161.6199951171875,153.48086547851562,87.6355209350586,78.85426330566406,46.512001037597656,47.525001525878906,131.59762573242188,105.13330078125,68.90614318847656,69.4572982788086,111.73944091796876,147.5034942626953,49.28998947143555,62.43852233886719,32.829341888427734,71.52554321289062,20.87066650390625,154.61805725097656,87.5881576538086,59.097145080566406
2017-05-19,35.86751174926758,48.26868438720703,136.42999267578125,47.992000579833984,185.85610961914065,163.24000549316406,154.3079833984375,87.28598022460938,79.86646270751953,46.70050048828125,47.73249816894531,132.10476684570312,105.15816497802734,69.57913208007812,69.01376342773438,113.0275650024414,147.903076171875,49.205116271972656,62.42008590698242,33.587528228759766,71.83373260498047,20.722000122070312,155.64617919921875,88.32354736328125,59.22727584838867
